Tool:
executable,cbmc --unwind 5 --no-unwinding-assertions --unwind 5  --bounds-check
parameters,
=======
Detailed outcomes:
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6-7-fixed/mime7to8_arr_three_chars_med_test_ok.c,CORRECT PROOF,0.314458
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-11/cases1_stripNone_arr_bad.c,CORRECT ALARM,0.164007
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-1-fixed/wu-ftpd.c,ERROR,0.164022
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-1-fixed/almost_simple_ok.c,CORRECT PROOF,0.314755
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-8-3/iter2_prefixShort_ptr_bad.c,WRONG PROOF,0.164511
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-8-3/apache.c,ERROR,0.164416
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6/mime7to8_arr_three_chars_med_test_bad.c,CORRECT ALARM,0.315253
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-1337-4-14/crackaddr_bad.c,WRONG PROOF,2.719085
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-10-1/mime7to8_arr_two_chars_no_test_bad.c,CORRECT ALARM,0.164278
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-21-fixed/cases2_stripFullEnd_arr_ok.c,CORRECT PROOF,0.214148
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-2-2/mime7to8_arr_one_char_heavy_test_bad.c,CORRECT ALARM,0.314379
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-9-1-fixed/mime7to8_arr_two_chars_med_test_ok.c,CORRECT PROOF,0.264199
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-18-6/mime7to8_ptr_two_chars_med_test_bad.c,WRONG PROOF,0.164184
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-8-fixed/noAnyMeta_ptr_ok.c,CORRECT PROOF,0.214150
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-12-1/mime7to8_ptr_one_char_med_test_bad.c,WRONG PROOF,0.164377
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-11-1/mime7to8_ptr_one_char_heavy_test_bad.c,WRONG PROOF,0.314382
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-4-fixed/both_ok.c,CORRECT PROOF,0.314244
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-4-fixed/bind.c,ERROR,0.164104
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-42-fixed/cases3_stripSpacesBoth_arr_inlined_ok.c,CORRECT PROOF,0.264222
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-17-fixed/cases1_stripSpacesStart_arr_ok.c,CORRECT PROOF,0.214114
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-9-fixed/glob3_int_ok.c,CORRECT PROOF,0.214080
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-31-fixed/cases2_stripSpacesStart_arr_ok.c,CORRECT PROOF,0.214149
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-6-fixed/cases1_stripFullBoth_arr_inlined_ok.c,CORRECT PROOF,0.314246
/home/bjowac/Downloads/string-tests/verisec/./samba-cve-2007-0453-2/simp_bad.c,WRONG PROOF,0.264081
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-10-2/mime7to8_arr_two_chars_no_test_bad.c,CORRECT ALARM,0.164040
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-38/cases3_stripFullStart_arr_inlined_bad.c,CORRECT ALARM,0.314235
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-3-2/mime7to8_arr_one_char_med_test_bad.c,CORRECT ALARM,0.214115
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-7/iter2_prefixShort_arr_bad.c,WRONG PROOF,0.163953
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-7/apache.c,ERROR,0.163999
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-1337-4-12/crackaddr_bad.c,WRONG PROOF,2.618750
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-4-fixed/apache.c,ERROR,0.114208
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-4-fixed/iter1_prefixShort_ptr_ok.c,CORRECT PROOF,0.163939
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-0906-2-1/parse_dns_reply_no_cast_bad.c,WRONG PROOF,0.314265
/home/bjowac/Downloads/string-tests/verisec/./madwifi-cve-2006-6332-3-fixed/giwscan_cb_ok.c,CORRECT PROOF,0.163947
